GithubID,Year,FullPath,Codesnippet,CWE,isTrueVulnerable,Codesnippet5,
2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231t\apps\bk7231t_light_pwm_demo\src\light_app\light_control.c,Dataset Download,../../Dataset Download/2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231t\apps\bk7231t_light_pwm_demo\src\light_app\light_control.c,"strcpy(pSceneData, (CHAR_T*)&tLightCtrlData.cScene);",120,1,"    PR_DEBUG(""str len %d"", strlen(tLightCtrlData.cScene));

    strcpy(pSceneData, (CHAR_T*)&tLightCtrlData.cScene);

    return LIGHT_OK;
",
2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231t\apps\bk7231t_light_pwm_demo\src\light_app\light_control.c,Dataset Download,../../Dataset Download/2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231t\apps\bk7231t_light_pwm_demo\src\light_app\light_control.c,"strcpy((CHAR_T*)&tLightCtrlData.cRealTimeData, pRealTimeData);",120,0,"    }

    strcpy((CHAR_T*)&tLightCtrlData.cRealTimeData, pRealTimeData);
    PR_DEBUG(""light real time adjust ctrl data buf %s"",tLightCtrlData.cRealTimeData);

",
2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231t\apps\bk7231t_light_pwm_demo\src\light_app\light_control.c,Dataset Download,../../Dataset Download/2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231t\apps\bk7231t_light_pwm_demo\src\light_app\light_control.c,"strcpy((CHAR_T*)&tSaveData.tColorOrigin.ucColorStr, (CHAR_T*)&tLightCtrlData.tColorOrigin.ucColorStr);",120,?,"    tSaveData.tColorOrigin.usSat = tLightCtrlData.tColorOrigin.usSat;
    tSaveData.tColorOrigin.usValue  = tLightCtrlData.tColorOrigin.usValue;
    strcpy((CHAR_T*)&tSaveData.tColorOrigin.ucColorStr, (CHAR_T*)&tLightCtrlData.tColorOrigin.ucColorStr);
    memcpy(&tSaveData.cScene, &tLightCtrlData.cScene, SIZEOF(tLightCtrlData.cScene));

",
2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231t\platforms\bk7231t\bk7231t_os\beken378\driver\usb\src\systems\none\afs\board.c,Dataset Download,../../Dataset Download/2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231t\platforms\bk7231t\bk7231t_os\beken378\driver\usb\src\systems\none\afs\board.c,"os_strcpy(pUds.aIsrName, ""MUSB-"");",120,?,"
    /* assign the interrupt */
    os_strcpy(pUds.aIsrName, ""MUSB-"");
    pUds.aIsrName[5] = '0' + MGC_bAfsUdsCount;
    pUds.aIsrName[6] = (char)0;
",
2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231t\platforms\bk7231t\bk7231t_os\beken378\func\joint_up\role_launch.c,Dataset Download,../../Dataset Download/2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231t\platforms\bk7231t\bk7231t_os\beken378\func\joint_up\role_launch.c,"os_strcpy(bssid_info.pwd, g_rl_sta_key);",120,?,"		strcat(bssid_info.psk, temp);
	}
	os_strcpy(bssid_info.pwd, g_rl_sta_key);

	flash_hdl = ddev_open(FLASH_DEV_NAME, &status, 0);
",
2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231t\platforms\bk7231t\bk7231t_os\beken378\func\joint_up\role_launch.c,Dataset Download,../../Dataset Download/2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231t\platforms\bk7231t\bk7231t_os\beken378\func\joint_up\role_launch.c,"os_strcpy((char*)inNetworkInitParaAdv.ap_info.ssid, bssid_info->ssid);",120,?,"	os_memset(&inNetworkInitParaAdv, 0, sizeof(inNetworkInitParaAdv));
	
	os_strcpy((char*)inNetworkInitParaAdv.ap_info.ssid, bssid_info->ssid);
	os_memcpy(inNetworkInitParaAdv.ap_info.bssid, bssid_info->bssid, 6);
	inNetworkInitParaAdv.ap_info.security = bssid_info->security;
",
2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231t\platforms\bk7231t\bk7231t_os\beken378\func\joint_up\role_launch.c,Dataset Download,../../Dataset Download/2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231t\platforms\bk7231t\bk7231t_os\beken378\func\joint_up\role_launch.c,"os_strcpy((char*)inNetworkInitParaAdv.key, bssid_info->pwd);",120,?,"	if(bssid_info->security < SECURITY_TYPE_WPA_TKIP)
	{
		os_strcpy((char*)inNetworkInitParaAdv.key, bssid_info->pwd);
		inNetworkInitParaAdv.key_len = os_strlen(bssid_info->pwd);
	}
",
2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231t\platforms\bk7231t\bk7231t_os\beken378\func\joint_up\role_launch.c,Dataset Download,../../Dataset Download/2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231t\platforms\bk7231t\bk7231t_os\beken378\func\joint_up\role_launch.c,"os_strcpy((char*)inNetworkInitParaAdv.key, bssid_info->psk);",120,?,"	else
	{
		os_strcpy((char*)inNetworkInitParaAdv.key, bssid_info->psk);
		inNetworkInitParaAdv.key_len = os_strlen(bssid_info->psk);
	}
",
2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231t\platforms\bk7231t\bk7231t_os\beken378\func\joint_up\role_launch.c,Dataset Download,../../Dataset Download/2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231t\platforms\bk7231t\bk7231t_os\beken378\func\joint_up\role_launch.c,"os_strcpy(g_rl_sta_key, req->descr.wifi_key);",120,?,"			#if RL_SUPPORT_FAST_CONNECT
			os_memset(&g_rl_sta_key, 0, sizeof(g_rl_sta_key));
			os_strcpy(g_rl_sta_key, req->descr.wifi_key);
			rl_read_bssid_info(&bssid_info);

",
2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231t\platforms\bk7231t\tuya_common\src\gpio_test.c,Dataset Download,../../Dataset Download/2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231t\platforms\bk7231t\tuya_common\src\gpio_test.c,"strcpy(ptemp, ""\""G\"":["");",120,1,"                *ptemp ++ = ',';
            else {
                strcpy(ptemp, ""\""G\"":["");
                ptemp += strlen(out);
            }
",
2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231t\platforms\bk7231t\tuya_common\src\tuya_main.c,Dataset Download,../../Dataset Download/2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231t\platforms\bk7231t\tuya_common\src\tuya_main.c,"strcpy(init_param.sys_env, ""BK7231S_2M"");",120,1,"    TY_INIT_PARAMS_S init_param = {0};
    init_param.init_db = FALSE;
    strcpy(init_param.sys_env, ""BK7231S_2M"");
    op_ret = tuya_iot_init_params(NULL, &init_param);
    if(OPRT_OK != op_ret) {
",
2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231t\platforms\bk7231t\tuya_os_adapter\src\driver\tuya_hal_wifi.c,Dataset Download,../../Dataset Download/2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231t\platforms\bk7231t\tuya_os_adapter\src\driver\tuya_hal_wifi.c,"os_strcpy(item->ssid, scan_rst_ptr->ssid);",120,?,"        item->rssi = scan_rst_ptr->level;
        os_memcpy(item->bssid, scan_rst_ptr->bssid, 6);
        os_strcpy(item->ssid, scan_rst_ptr->ssid);
        item->s_len = os_strlen(item->ssid);
    }
",
2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231t\platforms\bk7231t\tuya_os_adapter\src\driver\tuya_hal_wifi.c,Dataset Download,../../Dataset Download/2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231t\platforms\bk7231t\tuya_os_adapter\src\driver\tuya_hal_wifi.c,"os_strcpy((char *)wNetConfig.ip, ip->ip);",120,?,"
	if ( ret ==  OPRT_OK ) {
		os_strcpy((char *)wNetConfig.ip, ip->ip);
		os_strcpy((char *)wNetConfig.mask, ip->mask);
		os_strcpy((char *)wNetConfig.gate, ip->gw);
",
2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231t\platforms\bk7231t\tuya_os_adapter\src\driver\tuya_hal_wifi.c,Dataset Download,../../Dataset Download/2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231t\platforms\bk7231t\tuya_os_adapter\src\driver\tuya_hal_wifi.c,"os_strcpy((char *)wNetConfig.mask, ip->mask);",120,?,"	if ( ret ==  OPRT_OK ) {
		os_strcpy((char *)wNetConfig.ip, ip->ip);
		os_strcpy((char *)wNetConfig.mask, ip->mask);
		os_strcpy((char *)wNetConfig.gate, ip->gw);
		os_strcpy((char *)wNetConfig.dns, ip->ip);
",
2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231t\platforms\bk7231t\tuya_os_adapter\src\driver\tuya_hal_wifi.c,Dataset Download,../../Dataset Download/2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231t\platforms\bk7231t\tuya_os_adapter\src\driver\tuya_hal_wifi.c,"os_strcpy((char *)wNetConfig.gate, ip->gw);",120,?,"		os_strcpy((char *)wNetConfig.ip, ip->ip);
		os_strcpy((char *)wNetConfig.mask, ip->mask);
		os_strcpy((char *)wNetConfig.gate, ip->gw);
		os_strcpy((char *)wNetConfig.dns, ip->ip);
		bk_wlan_set_ip_status(&wNetConfig, iface);
",
2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231t\platforms\bk7231t\tuya_os_adapter\src\driver\tuya_hal_wifi.c,Dataset Download,../../Dataset Download/2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231t\platforms\bk7231t\tuya_os_adapter\src\driver\tuya_hal_wifi.c,"os_strcpy((char *)wNetConfig.dns, ip->ip);",120,?,"		os_strcpy((char *)wNetConfig.mask, ip->mask);
		os_strcpy((char *)wNetConfig.gate, ip->gw);
		os_strcpy((char *)wNetConfig.dns, ip->ip);
		bk_wlan_set_ip_status(&wNetConfig, iface);
	}
",
2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231t\platforms\bk7231t\tuya_os_adapter\src\driver\tuya_hal_wifi.c,Dataset Download,../../Dataset Download/2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231t\platforms\bk7231t\tuya_os_adapter\src\driver\tuya_hal_wifi.c,"os_strcpy((char *)wNetConfig.wifi_ssid, ssid);",120,?,"	os_memset(&wNetConfig, 0x0, sizeof(network_InitTypeDef_st));

	os_strcpy((char *)wNetConfig.wifi_ssid, ssid);
	os_strcpy((char *)wNetConfig.wifi_key, passwd);

",
2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231t\platforms\bk7231t\tuya_os_adapter\src\driver\tuya_hal_wifi.c,Dataset Download,../../Dataset Download/2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231t\platforms\bk7231t\tuya_os_adapter\src\driver\tuya_hal_wifi.c,"os_strcpy((char *)wNetConfig.wifi_key, passwd);",120,?,"
	os_strcpy((char *)wNetConfig.wifi_ssid, ssid);
	os_strcpy((char *)wNetConfig.wifi_key, passwd);

	wNetConfig.wifi_mode = STATION;
",
2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231t\platforms\bk7231t\tuya_os_adapter\src\driver\tuya_hal_wifi.c,Dataset Download,../../Dataset Download/2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231t\platforms\bk7231t\tuya_os_adapter\src\driver\tuya_hal_wifi.c,"os_strcpy(country_code, country.cc);",120,?,"	
    bk_wlan_get_country(&country);
	os_strcpy(country_code, country.cc);
}

",
2021\univ-csProject\DB+C_POS Implement\res_pos.c,Dataset Download,../../Dataset Download/2021\univ-csProject\DB+C_POS Implement\res_pos.c,"strcpy(q_date, date);",120,1,"
	Usequery(query);
	strcpy(q_date, date);

	//printf(""%s\n\n"",query);
",
2021\univ-csProject\DB+C_POS Implement\res_pos.c,Dataset Download,../../Dataset Download/2021\univ-csProject\DB+C_POS Implement\res_pos.c,"strcpy(q_menuPrice,row[i]);",120,1,"		row = mysql_fetch_row(res);
		for(i=0;i<fields;i++)
			strcpy(q_menuPrice,row[i]);
	}
	memset(query, 0, sizeof(query));
",
2021\univ-csProject\DB+C_POS Implement\res_pos.c,Dataset Download,../../Dataset Download/2021\univ-csProject\DB+C_POS Implement\res_pos.c,"strcpy(infoMenu_Name, menuName);",120,1,"	fgets(menuName, sizeof(menuName), stdin);
	menuName[strlen(menuName) - 1] = '\0';
	strcpy(infoMenu_Name, menuName);
}
void input_infoMenu_least(char *infoMenu_Type, char *infoMenu_ID)
",
2021\univ-csProject\DB+C_POS Implement\res_pos.c,Dataset Download,../../Dataset Download/2021\univ-csProject\DB+C_POS Implement\res_pos.c,"strcpy(desc, date);",120,1,"	fgets(date, sizeof(date), stdin);
	date[strlen(date) - 1] = '\0';
	strcpy(desc, date);
}

",
2021\univ-csProject\DB+C_POS Implement\res_pos.c,Dataset Download,../../Dataset Download/2021\univ-csProject\DB+C_POS Implement\res_pos.c,"strcpy(nextID, ""1"");",120,1,"			if(i == fields -1){
				if(row[i] == NULL){
					strcpy(nextID, ""1"");
					break;
				}
",
2021\univ-csProject\DB+C_POS Implement\res_pos.c,Dataset Download,../../Dataset Download/2021\univ-csProject\DB+C_POS Implement\res_pos.c,"strcpy(nextID,row[i]);",120,1,"					break;
				}
				strcpy(nextID,row[i]);
			}
		}
",
2021\virtual-festo-twin\Zedboard\vsp_tcp\client.cpp,Dataset Download,../../Dataset Download/2021\virtual-festo-twin\Zedboard\vsp_tcp\client.cpp,"strcpy(buffer, ""128909"");",120,0,"    
    // Send the current data of the VSP.
    strcpy(buffer, ""128909"");
    send(client, buffer, bufsize, 0);

",
2021\virtual-festo-twin\Zedboard\vsp_tcp\server.cpp,Dataset Download,../../Dataset Download/2021\virtual-festo-twin\Zedboard\vsp_tcp\server.cpp,"strcpy(clientip, inet_ntoa(client_addr.sin_addr));",120,?,"        int res = getpeername(client_socket, (struct sockaddr *)&client_addr, &addr_size);
        char *clientip = new char[20];
        strcpy(clientip, inet_ntoa(client_addr.sin_addr));

#ifdef DEBUG
",
2021\x-cube-subg2\Drivers\CMSIS\DSP\DSP_Lib_TestSuite\Common\JTest\inc\jtest_fw.h,Dataset Download,../../Dataset Download/2021\x-cube-subg2\Drivers\CMSIS\DSP\DSP_Lib_TestSuite\Common\JTest\inc\jtest_fw.h,"strcpy(JTEST_FW.buf_name, (value));     \",120,1,"    {                                           \
        JTEST_CLEAR_BUFFER(buf_name);           \
        strcpy(JTEST_FW.buf_name, (value));     \
        JTEST_TRIGGER_ACTION(action);           \
    } while (0)
",
2021\x-cube-subg2\Middlewares\Third_Party\Contiki-NG\os\services\rpl-border-router\native\slip-config.c,Dataset Download,../../Dataset Download/2021\x-cube-subg2\Middlewares\Third_Party\Contiki-NG\os\services\rpl-border-router\native\slip-config.c,"strcpy(slip_config_tundev, ""tun0"");",120,0,"  if(*slip_config_tundev == '\0') {
    /* Use default. */
    strcpy(slip_config_tundev, ""tun0"");
  }
  return 1;
",
2021\x-cube-subg2\Middlewares\Third_Party\Contiki-NG\os\services\rpl-border-router\native\tun-bridge.c,Dataset Download,../../Dataset Download/2021\x-cube-subg2\Middlewares\Third_Party\Contiki-NG\os\services\rpl-border-router\native\tun-bridge.c,"strcpy(t, ""/dev/"");",120,0,"{
  char t[32];
  strcpy(t, ""/dev/"");
  strncat(t, dev, sizeof(t) - 5);
  return open(t, flags);
",
2021\x-cube-subg2\Middlewares\Third_Party\Contiki-NG\os\services\rpl-border-router\native\tun-bridge.c,Dataset Download,../../Dataset Download/2021\x-cube-subg2\Middlewares\Third_Party\Contiki-NG\os\services\rpl-border-router\native\tun-bridge.c,"strcpy(dev, ifr.ifr_name);",120,?,"    return err;
  }
  strcpy(dev, ifr.ifr_name);
  return fd;
}
",
2021\x-cube-subg2\Middlewares\Third_Party\Contiki-NG\os\storage\antelope\aql-adt.c,Dataset Download,../../Dataset Download/2021\x-cube-subg2\Middlewares\Third_Party\Contiki-NG\os\storage\antelope\aql-adt.c,"strcpy(attr->name, name);",120,0,"  }

  strcpy(attr->name, name);
  attr->domain = domain;
  attr->element_size = element_size;
",
2021\x-cube-subg2\Middlewares\Third_Party\Contiki-NG\os\storage\antelope\storage-cfs.c,Dataset Download,../../Dataset Download/2021\x-cube-subg2\Middlewares\Third_Party\Contiki-NG\os\storage\antelope\storage-cfs.c,"strcpy(dest, prefix);",120,1,"merge_strings(char *dest, char *prefix, char *suffix)
{
  strcpy(dest, prefix);
  strcat(dest, suffix);
}
",
2021\x-cube-subg2\Middlewares\Third_Party\Contiki-NG\os\storage\antelope\storage-cfs.c,Dataset Download,../../Dataset Download/2021\x-cube-subg2\Middlewares\Third_Party\Contiki-NG\os\storage\antelope\storage-cfs.c,"strcpy(record.attribute_name, index->attr->name);",120,?,"  }

  strcpy(record.attribute_name, index->attr->name);
  memcpy(record.file_name, index->descriptor_file, sizeof(record.file_name));
  record.type = index->type;
",
2021\x-cube-subg2\Utilities\PC_Software\Contiki-NG\serial-io\tunslip6.c,Dataset Download,../../Dataset Download/2021\x-cube-subg2\Utilities\PC_Software\Contiki-NG\serial-io\tunslip6.c,"strcpy(tundev, ""tap0"");",120,0,"    /* Use default. */
    if(tap) {
      strcpy(tundev, ""tap0"");
    } else {
      strcpy(tundev, ""tun0"");
",
2021\x-cube-subg2\Utilities\PC_Software\Contiki-NG\serial-io\tunslip6.c,Dataset Download,../../Dataset Download/2021\x-cube-subg2\Utilities\PC_Software\Contiki-NG\serial-io\tunslip6.c,"strcpy(tundev, ""tun0"");",120,0,"      strcpy(tundev, ""tap0"");
    } else {
      strcpy(tundev, ""tun0"");
    }
  }
",
2021\x-cube-subg2\Utilities\PC_Software\wpcapslip6\wpcap6.c,Dataset Download,../../Dataset Download/2021\x-cube-subg2\Utilities\PC_Software\wpcapslip6\wpcap6.c,"strcpy(buffer,""\\Device\\NPF_"");",120,0,"			printf(""Using local network interface: %s\n"",interface_name);

			strcpy(buffer,""\\Device\\NPF_"");
			strncat(buffer,adapters->AdapterName,200);
			pcap = pcap_open_live(buffer, sizeof(buffer), 0, -1, error);
",
2021\x-cube-subg2\Utilities\PC_Software\wpcapslip6\wpcapslip6.c,Dataset Download,../../Dataset Download/2021\x-cube-subg2\Utilities\PC_Software\wpcapslip6\wpcapslip6.c,"strcpy(ipaddr, str_addr);",120,1,"        strcat(str_addr,substr);
    }
    strcpy(ipaddr, str_addr);

    return 0;
",
